Date,C44RO
31-Jul-08,428.0000003
1-Aug-08,340.0000002
2-Aug-08,137.0000001
3-Aug-08,395.0000002
4-Aug-08,158.0000001
5-Aug-08,97.00000006
6-Aug-08,304.0000002
7-Aug-08,136.0000001
8-Aug-08,295.0000002
9-Aug-08,241.0000002
10-Aug-08,426.0000004
11-Aug-08,242.0000001
12-Aug-08,60.00000005
13-Aug-08,175.0000001
14-Aug-08,336.0000002
15-Aug-08,187.0000001
16-Aug-08,479.0000004
17-Aug-08,69.00000004
18-Aug-08,408.0000004
19-Aug-08,578.0000003
20-Aug-08,4140.000002
21-Aug-08,3040.000002
22-Aug-08,2024.000001
23-Aug-08,1560.7
24-Aug-08,1881
25-Aug-08,1506
26-Aug-08,3303
27-Aug-08,2659
28-Aug-08,1812
29-Aug-08,1200.6
30-Aug-08,1341.87
31-Aug-08,1190
1-Sep-08,1011
2-Sep-08,1123.5
3-Sep-08,1192.4
4-Sep-08,814.9999999
5-Sep-08,1133
6-Sep-08,983.9999988
7-Sep-08,584.9999985
8-Sep-08,415.9999988
9-Sep-08,675.9999991
10-Sep-08,353.999999
11-Sep-08,0
12-Sep-08,0
13-Sep-08,298.9999998
14-Sep-08,95.99999986
15-Sep-08,283
16-Sep-08,172.9999998
17-Sep-08,209.9999997
18-Sep-08,0
19-Sep-08,0
20-Sep-08,0
21-Sep-08,0
22-Sep-08,0
23-Sep-08,0
24-Sep-08,65.99999918
25-Sep-08,322
26-Sep-08,203.9999998
27-Sep-08,95.99999965
28-Sep-08,291.9999999
29-Sep-08,32.9999997
30-Sep-08,183.9999998
1-Oct-08,326.9999999
2-Oct-08,551
3-Oct-08,253.9999997
4-Oct-08,173.9999995
5-Oct-08,179.9999992
6-Oct-08,0
7-Oct-08,0
8-Oct-08,0
9-Oct-08,228.9999996
10-Oct-08,312.9999998
11-Oct-08,39.9999998
12-Oct-08,64.99999989
13-Oct-08,179
14-Oct-08,178
15-Oct-08,61.9999999
16-Oct-08,165
17-Oct-08,0
18-Oct-08,183
19-Oct-08,90.99999992
20-Oct-08,0
21-Oct-08,0
22-Oct-08,0
23-Oct-08,0
24-Oct-08,0
25-Oct-08,0
26-Oct-08,0
27-Oct-08,0
28-Oct-08,0
29-Oct-08,0
30-Oct-08,0
31-Oct-08,0
1-Nov-08,0
2-Nov-08,0
3-Nov-08,0
4-Nov-08,0
5-Nov-08,0
6-Nov-08,0
7-Nov-08,0
8-Nov-08,0
9-Nov-08,0
10-Nov-08,0
11-Nov-08,0
12-Nov-08,0
13-Nov-08,0
14-Nov-08,0
15-Nov-08,0
16-Nov-08,0
17-Nov-08,0
18-Nov-08,0
19-Nov-08,0
20-Nov-08,0
21-Nov-08,0
22-Nov-08,0
23-Nov-08,0
24-Nov-08,0
25-Nov-08,0
26-Nov-08,0
27-Nov-08,0
28-Nov-08,0
29-Nov-08,0
30-Nov-08,0
1-Dec-08,85.99999991
2-Dec-08,0
3-Dec-08,0
4-Dec-08,0
5-Dec-08,0
6-Dec-08,0
7-Dec-08,0
8-Dec-08,0
9-Dec-08,0
10-Dec-08,0
11-Dec-08,0
12-Dec-08,48.99999988
13-Dec-08,124.9999999
14-Dec-08,0
15-Dec-08,0
16-Dec-08,0
17-Dec-08,0
18-Dec-08,0
19-Dec-08,0
20-Dec-08,45.00000001
21-Dec-08,111.0000001
22-Dec-08,89.00000005
23-Dec-08,0
24-Dec-08,0
25-Dec-08,63.00000002
26-Dec-08,0
27-Dec-08,0
28-Dec-08,0
29-Dec-08,36.00000002
30-Dec-08,0
31-Dec-08,1.999999994
1-Jan-09,71.00000003
2-Jan-09,0
3-Jan-09,0
4-Jan-09,0
5-Jan-09,0
6-Jan-09,0
7-Jan-09,0
8-Jan-09,36.00000002
9-Jan-09,0
10-Jan-09,0
11-Jan-09,37.00000004
12-Jan-09,19.00000003
13-Jan-09,0
14-Jan-09,23.00000001
15-Jan-09,0
16-Jan-09,35.00000001
17-Jan-09,0
18-Jan-09,8.8
19-Jan-09,10
20-Jan-09,0
21-Jan-09,0
22-Jan-09,0
23-Jan-09,0
24-Jan-09,55.00000005
25-Jan-09,84.00000004
26-Jan-09,0
27-Jan-09,0
28-Jan-09,27
29-Jan-09,0
30-Jan-09,0
31-Jan-09,83.00000007
1-Feb-09,0
2-Feb-09,0
3-Feb-09,0
4-Feb-09,0
5-Feb-09,0
6-Feb-09,0
7-Feb-09,0
8-Feb-09,0
9-Feb-09,0
10-Feb-09,0
11-Feb-09,0
12-Feb-09,0
13-Feb-09,0
14-Feb-09,0
15-Feb-09,47.00000004
16-Feb-09,0
17-Feb-09,0
18-Feb-09,0
19-Feb-09,0
20-Feb-09,0
21-Feb-09,0
22-Feb-09,0
23-Feb-09,0
24-Feb-09,0
25-Feb-09,0
26-Feb-09,0
27-Feb-09,0
28-Feb-09,0
1-Mar-09,11.00000002
2-Mar-09,0
3-Mar-09,0
4-Mar-09,0
5-Mar-09,0
6-Mar-09,0
7-Mar-09,0
8-Mar-09,0
9-Mar-09,0
10-Mar-09,0
11-Mar-09,0
12-Mar-09,0
13-Mar-09,0
14-Mar-09,0
15-Mar-09,0
16-Mar-09,0
17-Mar-09,0
18-Mar-09,23.00000001
19-Mar-09,41.00000003
20-Mar-09,181.0000001
21-Mar-09,103.0000001
22-Mar-09,30.00000001
23-Mar-09,0
24-Mar-09,0
25-Mar-09,0
26-Mar-09,0
27-Mar-09,0
28-Mar-09,0
29-Mar-09,0
30-Mar-09,23.00000001
31-Mar-09,0
1-Apr-09,0
2-Apr-09,0
3-Apr-09,0
4-Apr-09,0
5-Apr-09,0
6-Apr-09,0
7-Apr-09,0
8-Apr-09,0
9-Apr-09,0
10-Apr-09,0
11-Apr-09,0
12-Apr-09,0
13-Apr-09,0
14-Apr-09,0
15-Apr-09,136.0000001
16-Apr-09,0
17-Apr-09,0
18-Apr-09,0
19-Apr-09,0
20-Apr-09,0
21-Apr-09,0
22-Apr-09,0.940000007
23-Apr-09,0
24-Apr-09,0
25-Apr-09,0
26-Apr-09,0
27-Apr-09,0
28-Apr-09,0
29-Apr-09,0
30-Apr-09,0
1-May-09,0
2-May-09,0
3-May-09,0
4-May-09,0
5-May-09,0
6-May-09,0
7-May-09,0
8-May-09,0
9-May-09,0
10-May-09,33.00000002
11-May-09,0
12-May-09,0
13-May-09,39.00000003
14-May-09,17
15-May-09,0
16-May-09,70.00000006
17-May-09,0
18-May-09,2.800000019
19-May-09,662.0000006
20-May-09,825.0000004
21-May-09,793.0000004
22-May-09,447.0000001
23-May-09,395.0000002
24-May-09,457.0000003
25-May-09,226.0000001
26-May-09,445.0000002
27-May-09,258.0000002
28-May-09,171.0000001
29-May-09,673.0000005
30-May-09,674.0000002
31-May-09,460.0000003
1-Jun-09,349.0000002
2-Jun-09,359.0000001
3-Jun-09,223.0000001
4-Jun-09,239.0000002
5-Jun-09,301.0000002
6-Jun-09,308.0000002
7-Jun-09,486.0000002
8-Jun-09,168.0000001
9-Jun-09,377.0000002
10-Jun-09,233.0000001
11-Jun-09,100.0000001
12-Jun-09,51.00000003
13-Jun-09,433.0000002
14-Jun-09,356.0000001
15-Jun-09,15
16-Jun-09,43.00000002
17-Jun-09,18.00000001
18-Jun-09,102.0000001
19-Jun-09,0
20-Jun-09,0
21-Jun-09,226.0000001
22-Jun-09,101.0000001
23-Jun-09,455.0000004
24-Jun-09,98.00000007
25-Jun-09,955.0000005
26-Jun-09,301.0000002
27-Jun-09,188.0000001
28-Jun-09,135.0000001
29-Jun-09,113.0000001
30-Jun-09,279.0000002
1-Jul-09,224.0000001
2-Jul-09,130.0000001
3-Jul-09,192.0000001
4-Jul-09,98.00000007
5-Jul-09,319.0000002
6-Jul-09,458.0000004
7-Jul-09,455.0000004
8-Jul-09,227.0000001
9-Jul-09,56.00000003
10-Jul-09,0
11-Jul-09,177.0000001
12-Jul-09,337.0000002
13-Jul-09,487.0000003
14-Jul-09,243.0000001
15-Jul-09,0
16-Jul-09,156
17-Jul-09,358.0000001
18-Jul-09,220
19-Jul-09,140
20-Jul-09,331.8
21-Jul-09,128.9999999
22-Jul-09,0
23-Jul-09,120
24-Jul-09,112.9999999
25-Jul-09,43.9999999
26-Jul-09,251
27-Jul-09,523
28-Jul-09,462.9999999
29-Jul-09,651.9999994
30-Jul-09,303.9999992
31-Jul-09,132.9999993
1-Aug-09,108.9999993
2-Aug-09,144.9999998
3-Aug-09,284.9999999
4-Aug-09,501.4
5-Aug-09,82.99999999
6-Aug-09,99.00000005
7-Aug-09,520.9
8-Aug-09,421
9-Aug-09,439
10-Aug-09,207.0000001
11-Aug-09,0
12-Aug-09,505
13-Aug-09,684.0000001
14-Aug-09,530
15-Aug-09,458
16-Aug-09,370.9999999
17-Aug-09,379.9999999
18-Aug-09,305
19-Aug-09,332.8
20-Aug-09,169.4
21-Aug-09,149.5
22-Aug-09,286.0000001
23-Aug-09,116
24-Aug-09,109
25-Aug-09,51.99999995
26-Aug-09,168
27-Aug-09,228.3
28-Aug-09,131.0000001
29-Aug-09,108.0000001
30-Aug-09,182
31-Aug-09,350
1-Sep-09,157.3
2-Sep-09,353.2
3-Sep-09,354.0000001
4-Sep-09,234.0000001
5-Sep-09,536
6-Sep-09,576
7-Sep-09,509.4
8-Sep-09,618
9-Sep-09,304
10-Sep-09,265
11-Sep-09,649
12-Sep-09,760.0000001
13-Sep-09,940.0000001
14-Sep-09,726.9999999
15-Sep-09,521
16-Sep-09,527.0000001
17-Sep-09,319.7
18-Sep-09,124.9999999
19-Sep-09,313
20-Sep-09,185
21-Sep-09,281
22-Sep-09,250
23-Sep-09,250
24-Sep-09,224
25-Sep-09,280
26-Sep-09,327
27-Sep-09,550.0000001
28-Sep-09,306.0000001
29-Sep-09,214.0000001
30-Sep-09,165.9
1-Oct-09,71.99999997
2-Oct-09,140
3-Oct-09,101
4-Oct-09,0
5-Oct-09,182.0000001
6-Oct-09,111.0000001
7-Oct-09,158.0000001
8-Oct-09,132
9-Oct-09,30
10-Oct-09,7.299999996
11-Oct-09,23.00000001
12-Oct-09,0
13-Oct-09,27
14-Oct-09,108.0000001
15-Oct-09,82.00000005
16-Oct-09,118.0000001
17-Oct-09,48.00000002
18-Oct-09,41.00000003
19-Oct-09,0
20-Oct-09,0
21-Oct-09,0
22-Oct-09,0
23-Oct-09,0
24-Oct-09,10
25-Oct-09,101.0000001
26-Oct-09,0
27-Oct-09,0
28-Oct-09,50.00000001
29-Oct-09,0
30-Oct-09,0
31-Oct-09,0
1-Nov-09,24.00000003
2-Nov-09,0
3-Nov-09,0
4-Nov-09,0
5-Nov-09,0
6-Nov-09,0
7-Nov-09,0
8-Nov-09,0
9-Nov-09,0
10-Nov-09,0
11-Nov-09,0
12-Nov-09,0
13-Nov-09,0
14-Nov-09,0
15-Nov-09,0
16-Nov-09,0
17-Nov-09,0
18-Nov-09,0
19-Nov-09,0
20-Nov-09,0
21-Nov-09,0
22-Nov-09,0
23-Nov-09,0
24-Nov-09,0
25-Nov-09,0
26-Nov-09,0
27-Nov-09,0
28-Nov-09,0
29-Nov-09,0
30-Nov-09,0
1-Dec-09,0
2-Dec-09,0
3-Dec-09,0
4-Dec-09,0
5-Dec-09,0
6-Dec-09,38.00000002
7-Dec-09,10
8-Dec-09,0
9-Dec-09,0
10-Dec-09,0
11-Dec-09,0
12-Dec-09,0
13-Dec-09,0
14-Dec-09,0
15-Dec-09,0
16-Dec-09,141.0000001
17-Dec-09,180.0000001
18-Dec-09,293.0000002
19-Dec-09,183.0000001
20-Dec-09,260.0000001
21-Dec-09,130.0000001
22-Dec-09,1.999999994
23-Dec-09,0
24-Dec-09,0
25-Dec-09,85.00000006
26-Dec-09,54.00000004
27-Dec-09,0
28-Dec-09,0
29-Dec-09,33.00000002
30-Dec-09,0
31-Dec-09,0
1-Jan-10,11.00000002
2-Jan-10,141.0000001
3-Jan-10,0
4-Jan-10,0
5-Jan-10,0
6-Jan-10,0
7-Jan-10,0
8-Jan-10,69.00000004
9-Jan-10,0
10-Jan-10,0
11-Jan-10,0
12-Jan-10,13.00000001
13-Jan-10,120.0000001
14-Jan-10,173.0000001
15-Jan-10,7.50000002
16-Jan-10,0
17-Jan-10,208.0000001
18-Jan-10,153.0000001
19-Jan-10,121.0000001
20-Jan-10,90.00000006
21-Jan-10,47.00000004
22-Jan-10,35.00000001
23-Jan-10,1.800000005
24-Jan-10,0
25-Jan-10,8.199999998
26-Jan-10,71.00000003
27-Jan-10,113.0000001
28-Jan-10,0
29-Jan-10,0
30-Jan-10,109.0000001
31-Jan-10,151.0000001
1-Feb-10,48.00000002
2-Feb-10,103.0000001
3-Feb-10,178.0000001
4-Feb-10,0
5-Feb-10,46.00000003
6-Feb-10,0
7-Feb-10,98.00000007
8-Feb-10,29.00000003
9-Feb-10,97.00000006
10-Feb-10,0
11-Feb-10,0
12-Feb-10,0
13-Feb-10,0
14-Feb-10,43.00000002
15-Feb-10,78.00000006
16-Feb-10,4.4
17-Feb-10,0
18-Feb-10,0
19-Feb-10,29.00000003
20-Feb-10,7.800000021
21-Feb-10,0
22-Feb-10,104.0000001
23-Feb-10,0
24-Feb-10,0
25-Feb-10,61.00000003
26-Feb-10,142.0000001
27-Feb-10,64.00000004
28-Feb-10,0
1-Mar-10,62.00000005
2-Mar-10,63.00000002
3-Mar-10,0
4-Mar-10,0
5-Mar-10,0
6-Mar-10,79.00000004
7-Mar-10,68.00000003
8-Mar-10,0
9-Mar-10,0
10-Mar-10,0
11-Mar-10,0
12-Mar-10,936.0000001
13-Mar-10,1696
14-Mar-10,1290
15-Mar-10,534.7
16-Mar-10,238
17-Mar-10,309
18-Mar-10,112
19-Mar-10,45.00000003
20-Mar-10,23.00000001
21-Mar-10,36.00000002
22-Mar-10,543.0000001
23-Mar-10,467
24-Mar-10,17
25-Mar-10,396.0000001
26-Mar-10,806.0000001
27-Mar-10,0
28-Mar-10,0
29-Mar-10,1157
30-Mar-10,930.9999998
31-Mar-10,931.9999999
1-Apr-10,578.9999997
2-Apr-10,72.99999929
3-Apr-10,61.99999959
4-Apr-10,77.99999949
5-Apr-10,0
6-Apr-10,0
7-Apr-10,0
8-Apr-10,0
9-Apr-10,0
10-Apr-10,0
11-Apr-10,19.99999959
12-Apr-10,572
13-Apr-10,819.7
14-Apr-10,375.9999999
15-Apr-10,0
16-Apr-10,0
17-Apr-10,96.99999987
18-Apr-10,284.9999999
19-Apr-10,368
20-Apr-10,115.9999998
21-Apr-10,336
22-Apr-10,14.99999962
23-Apr-10,0
24-Apr-10,0
25-Apr-10,0
26-Apr-10,2516
27-Apr-10,2566
28-Apr-10,1257
29-Apr-10,774.9999999
30-Apr-10,228.9999998
1-May-10,316.9999999
2-May-10,385
3-May-10,0
4-May-10,0
5-May-10,134.9999991
6-May-10,76.99999909
7-May-10,0
8-May-10,0
9-May-10,114.9999988
10-May-10,0
11-May-10,0
12-May-10,0
13-May-10,0
14-May-10,0
15-May-10,0
16-May-10,0
17-May-10,0
18-May-10,123.9999993
19-May-10,50.99999945
20-May-10,0
21-May-10,0
22-May-10,0
23-May-10,0
24-May-10,0
25-May-10,0
26-May-10,0
27-May-10,0
28-May-10,0
29-May-10,0
30-May-10,29.99999962
31-May-10,300.9999997
1-Jun-10,569.9999996
2-Jun-10,679.9999994
3-Jun-10,575.9999995
4-Jun-10,353.9999994
5-Jun-10,241.9999993
6-Jun-10,352.9999994
7-Jun-10,303.9999996
8-Jun-10,286.9999997
9-Jun-10,27.99999945
10-Jun-10,40.9999996
11-Jun-10,0
12-Jun-10,0
13-Jun-10,0
14-Jun-10,0
15-Jun-10,0
16-Jun-10,0
17-Jun-10,0
18-Jun-10,0
19-Jun-10,121.9999996
20-Jun-10,307.9999997
21-Jun-10,426.9999996
22-Jun-10,265.9999993
23-Jun-10,130.9999991
24-Jun-10,0
25-Jun-10,0
26-Jun-10,0
27-Jun-10,156.9999996
28-Jun-10,116.9999994
29-Jun-10,0
30-Jun-10,0
1-Jul-10,0
2-Jul-10,0
3-Jul-10,137.9999999
4-Jul-10,320.0000001
5-Jul-10,616.0000003
6-Jul-10,846.0000001
7-Jul-10,884
8-Jul-10,555
9-Jul-10,575
10-Jul-10,359.9999999
11-Jul-10,216.9999996
12-Jul-10,0
13-Jul-10,49.99999923
14-Jul-10,121.999999
15-Jul-10,96.99999909
16-Jul-10,0
17-Jul-10,55.99999901
18-Jul-10,45.99999901
19-Jul-10,0
20-Jul-10,10.99999907
21-Jul-10,286.9999992
22-Jul-10,0
23-Jul-10,0
24-Jul-10,112.9999996
25-Jul-10,41.99999954
26-Jul-10,0
27-Jul-10,0
28-Jul-10,0
29-Jul-10,0
30-Jul-10,78.99999972
31-Jul-10,41.99999975
1-Aug-10,177.9999996
2-Aug-10,0
3-Aug-10,0
4-Aug-10,0
5-Aug-10,4.999999515
6-Aug-10,0
7-Aug-10,88.99999965
8-Aug-10,162.9999999
9-Aug-10,210.9999999
10-Aug-10,221.9999999
11-Aug-10,156.9999999
12-Aug-10,128.9999999
13-Aug-10,48.89999999
14-Aug-10,151
15-Aug-10,176.9999999
16-Aug-10,365.9999999
17-Aug-10,273.9999999
18-Aug-10,380
19-Aug-10,375
20-Aug-10,497
21-Aug-10,263
22-Aug-10,489.0000001
23-Aug-10,249.0000001
24-Aug-10,567
25-Aug-10,409
26-Aug-10,212
27-Aug-10,528
28-Aug-10,454
29-Aug-10,402
30-Aug-10,427.9999999
31-Aug-10,468.9999999
1-Sep-10,180.9999999
2-Sep-10,156.9999999
3-Sep-10,49.99999981
4-Sep-10,0
5-Sep-10,39.99999971
6-Sep-10,202.9999998
7-Sep-10,234
8-Sep-10,403.9999999
9-Sep-10,156
10-Sep-10,304
11-Sep-10,190.9999999
12-Sep-10,240.9999999
13-Sep-10,157.9999999
14-Sep-10,143.9999998
15-Sep-10,0
16-Sep-10,0
17-Sep-10,9.99999979
18-Sep-10,141.9999999
19-Sep-10,46.99999984
20-Sep-10,0
21-Sep-10,0
22-Sep-10,0
23-Sep-10,0
24-Sep-10,139
25-Sep-10,0
26-Sep-10,50.79999995
27-Sep-10,293
28-Sep-10,650
29-Sep-10,625
30-Sep-10,139
1-Oct-10,41.00000003
2-Oct-10,0
3-Oct-10,180
4-Oct-10,56.99999998
5-Oct-10,0
6-Oct-10,0
7-Oct-10,0
8-Oct-10,0
9-Oct-10,25.00000001
10-Oct-10,31.00000002
11-Oct-10,0
12-Oct-10,0
13-Oct-10,1.300000015
14-Oct-10,43.00000002
15-Oct-10,0
16-Oct-10,0
17-Oct-10,4.500000012
18-Oct-10,0
19-Oct-10,0
20-Oct-10,80.00000004
21-Oct-10,68.00000003
22-Oct-10,0
23-Oct-10,0
24-Oct-10,0
25-Oct-10,0
26-Oct-10,0
27-Oct-10,0
28-Oct-10,0
29-Oct-10,0
30-Oct-10,0
31-Oct-10,0
1-Nov-10,0
2-Nov-10,0
3-Nov-10,0
4-Nov-10,0
5-Nov-10,0
6-Nov-10,0
7-Nov-10,0
8-Nov-10,0
9-Nov-10,0
10-Nov-10,0
11-Nov-10,0
12-Nov-10,0
13-Nov-10,0
14-Nov-10,0
15-Nov-10,0
16-Nov-10,0
17-Nov-10,0
18-Nov-10,0
19-Nov-10,0
20-Nov-10,0
21-Nov-10,0
22-Nov-10,0
23-Nov-10,0
24-Nov-10,0
25-Nov-10,0
26-Nov-10,0
27-Nov-10,0
28-Nov-10,0
29-Nov-10,0
30-Nov-10,0
1-Dec-10,0
2-Dec-10,0
3-Dec-10,0
4-Dec-10,0
5-Dec-10,0
6-Dec-10,0
7-Dec-10,0
8-Dec-10,0
9-Dec-10,0
10-Dec-10,0
11-Dec-10,0
12-Dec-10,0
13-Dec-10,0
14-Dec-10,0
15-Dec-10,0
16-Dec-10,0
17-Dec-10,13.00000001
18-Dec-10,0
19-Dec-10,100.0000001
20-Dec-10,56.00000003
21-Dec-10,0
22-Dec-10,0
23-Dec-10,16.00000002
24-Dec-10,0
25-Dec-10,34.00000003
26-Dec-10,0
27-Dec-10,0
28-Dec-10,0
29-Dec-10,0
30-Dec-10,0
31-Dec-10,0
1-Jan-11,27
2-Jan-11,72.00000005
3-Jan-11,56.00000003
4-Jan-11,0
5-Jan-11,0
6-Jan-11,60.00000005
7-Jan-11,157.0000001
8-Jan-11,251.0000002
9-Jan-11,0
10-Jan-11,78.00000006
11-Jan-11,0
12-Jan-11,0
13-Jan-11,34.00000003
14-Jan-11,0
15-Jan-11,0
16-Jan-11,0
17-Jan-11,41.00000003
18-Jan-11,96.00000004
19-Jan-11,0
20-Jan-11,48.00000002
21-Jan-11,0
22-Jan-11,0
23-Jan-11,42.00000004
24-Jan-11,0
25-Jan-11,0
26-Jan-11,91.00000004
27-Jan-11,69.00000004
28-Jan-11,32
29-Jan-11,68.00000003
30-Jan-11,63.00000002
31-Jan-11,70.00000006
1-Feb-11,0
2-Feb-11,1.099999991
3-Feb-11,0
4-Feb-11,0
5-Feb-11,0
6-Feb-11,96.00000004
7-Feb-11,0
8-Feb-11,13.00000001
9-Feb-11,0
10-Feb-11,0
11-Feb-11,45.00000001
12-Feb-11,35.00000001
13-Feb-11,3.600000009
14-Feb-11,0
15-Feb-11,0
16-Feb-11,0
17-Feb-11,0
18-Feb-11,0
19-Feb-11,0
20-Feb-11,0
21-Feb-11,0
22-Feb-11,0
23-Feb-11,0
24-Feb-11,0
25-Feb-11,0
26-Feb-11,40.00000001
27-Feb-11,0
28-Feb-11,0
1-Mar-11,0
2-Mar-11,0
3-Mar-11,0
4-Mar-11,0
5-Mar-11,0
6-Mar-11,0
7-Mar-11,0
8-Mar-11,0
9-Mar-11,0
10-Mar-11,0
11-Mar-11,0
12-Mar-11,0
13-Mar-11,0
14-Mar-11,0
15-Mar-11,0
16-Mar-11,0
17-Mar-11,0
18-Mar-11,0
19-Mar-11,0
20-Mar-11,0
21-Mar-11,0
22-Mar-11,0
23-Mar-11,0
24-Mar-11,0
25-Mar-11,0
26-Mar-11,53.00000002
27-Mar-11,0
28-Mar-11,0
29-Mar-11,0
30-Mar-11,113.0000001
31-Mar-11,201.0000001
1-Apr-11,72.00000005
2-Apr-11,65.00000005
3-Apr-11,0
4-Apr-11,0
5-Apr-11,112.0000001
6-Apr-11,0
7-Apr-11,6.399999993
8-Apr-11,0
9-Apr-11,0
10-Apr-11,15
11-Apr-11,72.00000005
12-Apr-11,0
13-Apr-11,38.00000002
14-Apr-11,0
15-Apr-11,0
16-Apr-11,40.00000001
17-Apr-11,74.00000004
